"Company","Title","Location","Region","URL","Source","Status","Notes"
"Morgan Stanley","2027 Institutional Equity Division Quantitative Finance Summer Analyst / Associate Program","Hong Kong","Asia","https://morganstanley.tal.net/vx/lang-en-GB/mobile-0/brand-2/xf-5ae2f1abc6f7/candidate/so/pm/1/pl/1/opp/21270-2027-Institutional-Equity-Division-Quantitative-Finance-Summer-Analyst-Associate-Program-Hong-Kong/en-GB","Official Morgan Stanley campus posting","Confirmed official posting","Ten-week Summer 2027 program; application deadlines listed as August 16 and September 27, 2026."
"Old Mission Capital","Software Engineer – 2027 Internship Program (June Start)","Chicago, IL, United States","North America","https://www.oldmissioncapital.com/careers/?gh_jid=7796180003","Career page Greenhouse:oldmissioncapital","Confirmed official posting","career_page=https://www.oldmissioncapital.com/careers/ | company_wrapper=https://www.oldmissioncapital.com/careers/job?gh_jid=7796180003 | internship timing not stated in title; graduation eligibility mentions: 2027, 2028 | Old Mission is a global proprietary trading firm that leverages state-of-the-art technology and research to identify and execute profitable trading strategies across multiple asset classes around the world. Our offices in Chicago, New York, and London are all composed of naturally-curious individuals who thrive in a team environment and constantly strive for improvement. Old Mission does not seek capital from outside investors, allowing us the flexibility to aggressively invest in our team members and keep them engaged in the firm’s growth. About the Position Our internship program is geared for current students who want to work alongside our talented software enginee..."
"Old Mission Capital","Software Engineer – 2027 Internship Program (June Start)","Chicago, IL","North America","https://jobs.ashbyhq.com/old-mission-capital/d003aaa4-a1e9-46b5-b271-eaccc15db9d6","Ashby:old-mission-capital","Confirmed official posting","internship timing not stated in title; graduation eligibility mentions: 2027, 2028; undergrad/BS/MS language found"
"Optiver","FPGA Engineer Intern (Summer 2027 - Austin)","Austin, Texas, United States","North America","https://www.optiver.com/join-us/jobs/8641352002/?gh_jid=8641352002","Greenhouse:optiverus","Confirmed official posting","internship timing: Summer 2027; graduation eligibility mentions: 2027, 2028; undergrad/BS/MS language found"
"Optiver","FPGA Engineer Intern (Summer 2027 - Chicago)","Chicago, Illinois, United States","North America","https://www.optiver.com/join-us/jobs/8402114002/?gh_jid=8402114002","Greenhouse:optiverus","Confirmed official posting","internship timing: Summer 2027; graduation eligibility mentions: 2027, 2028; undergrad/BS/MS language found"
"Optiver","Institutional Trader Intern (2027 Start - Chicago)","Chicago, Illinois, United States","North America","https://job-boards.greenhouse.io/optiverprivate/jobs/8402208002","Career page Greenhouse:optiverprivate","Confirmed official posting","career_page=https://job-boards.greenhouse.io/optiverprivate | company_wrapper=https://job-boards.greenhouse.io/job?gh_jid=8402208002 | internship timing not stated in title; graduation eligibility mentions: 2027, 2028 | As an Institutional Trader Intern at Optiver, you’ll spend your summer embedded in the fast-paced environment of our trading floor, learning from industry experts. Through a combination of structured education sessions and hands-on experience in live market conditions, you’ll gain deep insight into how markets move and how our Institutional Traders make impact. You’ll test your ideas, sharpen your decision-making, and collaborate with peers and mentors to solve real market challenges. By the end of the 10-week internship, you’ll be equipped with the foundational skills and knowledge required to succeed as an Institutional Trader at a top global trading firm. What you’ll d..."
"Optiver","Quantitative Intern (Summer 2027)","Chicago, Illinois, United States","North America","https://www.optiver.com/join-us/jobs/8402215002/?gh_jid=8402215002","Greenhouse:optiverus","Confirmed official posting","internship timing: Summer 2027; graduation eligibility mentions: 2027, 2029; undergrad/BS/MS language found"
"Optiver","Quantitative Trading Internship (Singapore) - 2027","Singapore","Asia","https://www.optiver.com/join-us/jobs/8642260002/?gh_jid=8642260002","Greenhouse:optiverus","Confirmed official posting","internship timing not stated in title; graduation eligibility mentions: 2026, 2028; undergrad/BS/MS language found"
"Optiver","Quantitative Trading Internship (Taiwan) - 2027","Taipei, Taiwan","Asia","https://www.optiver.com/join-us/jobs/8011956002/?gh_jid=8011956002","Greenhouse:optiverus","Confirmed official posting","internship timing not stated in title; graduation eligibility mentions: 2026; undergrad/BS/MS language found"
"Optiver","Software Engineer Intern (Summer 2027 - Austin)","Austin, Texas, United States","North America","https://www.optiver.com/join-us/jobs/8401052002/?gh_jid=8401052002","Greenhouse:optiverus","Confirmed official posting","internship timing: Summer 2027; graduation eligibility mentions: 2027, 2028; undergrad/BS/MS language found"
"Optiver","Software Engineer Intern (Summer 2027 - Chicago)","Chicago, Illinois, United States","North America","https://www.optiver.com/join-us/jobs/8604760002/?gh_jid=8604760002","Greenhouse:optiverus","Confirmed official posting","internship timing: Summer 2027; graduation eligibility mentions: 2027, 2028; undergrad/BS/MS language found"
"Optiver","Trading Automation and Operations Intern (Summer 2027)","Chicago, Illinois, United States","North America","https://www.optiver.com/join-us/jobs/8489582002/?gh_jid=8489582002","Greenhouse:optiverus","Confirmed official posting","internship timing: Summer 2027; graduation eligibility mentions: 2027, 2028; undergrad/BS/MS language found"
"PDT Partners","Summer 2027 Software Engineering Intern","New York, NY","North America","https://job-boards.greenhouse.io/pdtpartners/jobs/8077685","Career page Greenhouse:pdtpartners","Confirmed official posting","career_page=https://job-boards.greenhouse.io/pdtpartners?error=true | company_wrapper=https://job-boards.greenhouse.io/job?gh_jid=8077685 | internship timing: Summer 2027; graduation eligibility mentions: 2027 | Eligibility: Current Bachelor's, Master's, or PhD students pursuing degrees in rigorous, highly technical fields (e.g., Computer Science, Computer Engineering) who are eligible for full-time roles starting in 2028 or 2029. Program Length: 10 Weeks (Early June – Mid August) Application Process: Please apply directly through this posting. Applications are reviewed and candidates will progress on a rolling basis. You can anticipate receiving feedback on your application within 3 weeks. PDT Partners – a quantitative investment manager - is seeking talented engineering students for Software Engineering focused internships. We are looking for interns who can add to a company that value..."
"PDT Partners","Summer 2027 Systems Engineering Intern","New York, NY","North America","https://job-boards.greenhouse.io/pdtpartners/jobs/8083292","Career page Greenhouse:pdtpartners","Confirmed official posting","career_page=https://job-boards.greenhouse.io/pdtpartners?error=true | company_wrapper=https://job-boards.greenhouse.io/job?gh_jid=8083292 | internship timing: Summer 2027; graduation eligibility mentions: 2027 | Eligibility: Current Bachelor's, Master's, or PhD students pursuing degrees in rigorous, highly technical fields (e.g., Computer Science, Computer Engineering) who are eligible for full-time roles starting in 2028. Program Length: 10 Weeks (Early June – Mid August) Application Process: Please apply directly through this posting. Applications are reviewed, and candidates will progress to the first-round technical assessment on a rolling basis. You can anticipate receiving feedback on your application within 3 weeks. PDT Partners – a quantitative investment manager - is seeking talented students for internships focused on Infrastructure Engineering (Systems, Network, DevOps, Cloud,..."
"Point 72/Cubist","Quantitative Developer Intern","New York","North America","https://boards.greenhouse.io/point72/jobs/7609197002?gh_jid=7609197002","Greenhouse:point72","Confirmed official posting","internship timing not stated in title; undergrad/BS/MS language found"
"Point72","Cubist Quantitative Researcher Intern","Hong Kong","Asia","https://boards.greenhouse.io/point72/jobs/7297611002?gh_jid=7297611002","Career page Greenhouse:point72","Confirmed official posting","career_page=https://careers.point72.com/ | company_wrapper=https://careers.point72.com/job?gh_jid=7297611002 | internship timing not stated in title | ABOUT CUBIST Cubist Systematic Strategies, an affiliate of Point72, deploys systematic, computer-driven trading strategies across multiple liquid asset classes, including equities, futures and foreign exchange. The core of our effort is rigorous research into a wide range of market anomalies, fueled by our unparalleled access to a wide range of publicly available data sources. ROLE Quantitative alpha research requires mastery of multiple domains. The best research requires original research ideas, good intuition, strong data analysis skills, and good research planning. Our research directly drives our investment decisions. This role is highly selective. We have a long history of training extraordinarily talented academic researchers to suc..."
"Point72","Cubist Quantitative Researcher Intern","Singapore","Asia","https://boards.greenhouse.io/point72/jobs/7297598002?gh_jid=7297598002","Career page Greenhouse:point72","Confirmed official posting","career_page=https://careers.point72.com/ | company_wrapper=https://careers.point72.com/job?gh_jid=7297598002 | internship timing not stated in title | ABOUT CUBIST Cubist Systematic Strategies, an affiliate of Point72, deploys systematic, computer-driven trading strategies across multiple liquid asset classes, including equities, futures and foreign exchange. The core of our effort is rigorous research into a wide range of market anomalies, fueled by our unparalleled access to a wide range of publicly available data sources. ROLE Quantitative alpha research requires mastery of multiple domains. The best research requires original research ideas, good intuition, strong data analysis skills, and good research planning. Our research directly drives our investment decisions. This role is highly selective. We have a long history of training extraordinarily talented academic researchers to suc..."
"Point72","Machine Learning Researcher - Intern","New York","North America","https://boards.greenhouse.io/point72/jobs/7302611002?gh_jid=7302611002","Career page Greenhouse:point72","Confirmed official posting","career_page=https://careers.point72.com/ | company_wrapper=https://careers.point72.com/job?gh_jid=7302611002 | internship timing not stated in title | JOB DESCRIPTION Researchers are responsible for applying, adapting, and extending existing results in the broad field of machine learning, while also conducting novel research as required. We are interested in all aspects of ML including: predictive modelling, clustering, time series analysis, natural language processing, and computer vision. Successful researchers manage all aspects of the research process including methodology selection, data collection and analysis, implementation and testing, prototyping, and performance evaluation. Some successful researchers have joined us from similar backgrounds at other firms. Others have joined from related fields or directly from academia and have thrived with hands on guidance from our large te..."
"Point72","Quantitative Research Intern","New York, Seattle","North America","https://boards.greenhouse.io/point72/jobs/7297667002?gh_jid=7297667002","Career page Greenhouse:point72","Confirmed official posting","career_page=https://careers.point72.com/ | company_wrapper=https://careers.point72.com/job?gh_jid=7297667002 | internship timing not stated in title | JOB DESCRIPTION This is an opportunity for students and researchers of advanced data modeling and statistical learning methods to apply these techniques to market prediction and systematic trading. JOB RESPONSIBILITIES Pre-process (validate, clean, normalize, reduce dimension) very large data sets for model estimation and event studies Identify features and relationships useful for the predictive modeling of market dynamics DESIRABLE CANDIDATES MS, or PhD candidates in finance, computer science, mathematics, physics, or other quantitative discipline Programming in any of the following: C++, Java, C#, MATLAB, R, Python, or Perl Strong analytical and quantitative skills Demonstrated interest in financial markets and systematic trading Clear,..."
"Point72","Quantitative Research Intern (NLP)","New York","North America","https://boards.greenhouse.io/point72/jobs/8018862002?gh_jid=8018862002","Career page Greenhouse:point72","Confirmed official posting","career_page=https://careers.point72.com/ | company_wrapper=https://careers.point72.com/job?gh_jid=8018862002 | internship timing not stated in title | ROLE/RESPONSIBILTIES: We are seeking a quant research intern to join an NLP quant team within Point72. We believe the significant advances in NLP methods show promise for finance. We develop and launch end-to-end signals, from data processing to performance testing. The ideal candidate will have strong machine learning, data science and software engineering skills, some experience with modern NLP, and a curiosity about finance and trading. Responsibilities may include: Using NLP to construct features from varied datasets Formulating research hypotheses to derive alpha Building and testing the performance of trading signals based on NLP and financial features Launching identified signals into production REQUIREMENTS: Bachelor’s, Master’s or..."
"Point72","Quantitative Researcher - Intern","London, Paris, Hong Kong, Tokyo","Global / Multiple Regions","https://boards.greenhouse.io/point72/jobs/7297657002?gh_jid=7297657002","Career page Greenhouse:point72","Confirmed official posting","career_page=https://careers.point72.com/ | company_wrapper=https://careers.point72.com/job?gh_jid=7297657002 | internship timing not stated in title | Job Description This is an opportunity for students and researchers of advanced data modeling and statistical learning methods to apply these techniques to market prediction and systematic trading. Job Responsibilities Pre-process (validate, clean, normalize, reduce dimension) very large data sets for model estimation and event studies Identify features and relationships useful for the predictive modeling of market dynamics Desirable Candidates Undergraduate, MS, or PhD candidates in finance, computer science, mathematics, physics, or other quantitative discipline Programming in any of the following: C++, Java, C#, MATLAB, R, Python, or Perl Strong analytical and quantitative skills Demonstrated interest in financial markets and systematic..."
"Point72","Quantitative Software Developer Intern","New York, London, or Paris","Global / Multiple Regions","https://boards.greenhouse.io/point72/jobs/7297666002?gh_jid=7297666002","Career page Greenhouse:point72","Confirmed official posting","career_page=https://careers.point72.com/ | company_wrapper=https://careers.point72.com/job?gh_jid=7297666002 | internship timing not stated in title | Job Description We are seeking a small number of highly talented interns to assist in the development, optimization, and monitoring of our production trading platform and research infrastructure. Interns will work on small, highly collaborative teams. Desirable Candidates Undergraduate or graduate candidates in computer science or engineering Significant experience in Python, C++, C, or Java Serious interest in systems programming (e.g. Linux kernel development, compilers, embedded systems, networking, file systems, debuggers) In-depth understanding of how userland programs run on Linux and interact with the kernel Some basic knowledge of Git, databases (e.g. MySQL), and web development frameworks is a plus Clear, concise, and proactive co..."
"Point72","Summer 2027 Quantitative Research Internship","New York","North America","https://boards.greenhouse.io/point72/jobs/7297642002?gh_jid=7297642002","Career page Greenhouse:point72","Confirmed official posting","career_page=https://careers.point72.com/ | company_wrapper=https://careers.point72.com/job?gh_jid=7297642002 | internship timing: Summer 2027 | Please send CVs to KEPL-talent@cubistsystematic.com with “202 7 QR Summer Internship Application” in the subject line. When your application is received, we will consider you for all similar positions at Cubist. About Our Firm: Cubist Systematic Strategies, an affiliate of Point72, deploys systematic, computer-driven trading strategies across multiple liquid asset classes, including equities, futures and foreign exchange. The core of our effort is rigorous research into a wide range of market anomalies, fueled by our unparalleled access to a wide range of publicly available data sources. About Our Team: KEPL is a fast-growing team at Cubist Systematic Strategies. We specialize in trading medium-frequency statistical arbitrage strategies with high..."
"Radix Trading","Quantitative Technologist (C++ Intern)","Chicago","North America","https://job-boards.greenhouse.io/radixuniversity/jobs/8500265002","Career page Greenhouse:radixuniversity","Confirmed official posting","career_page=https://job-boards.greenhouse.io/radixuniversity | company_wrapper=https://job-boards.greenhouse.io/job?gh_jid=8500265002 | internship timing not stated in title | Please only apply to one of our Job Postings. At the bottom of the application questions below you'll have the option to indicate if there are any other roles here at Radix that you might be interested in. Please do not submit multiple applications for different positions. As a C++ Quantitative Technologist Intern, you'll gain experience working on live trading systems, research infrastructure, and alpha generation through technology innovation. We leverage cutting-edge software and hardware (mostly with modern C++) to push production level code daily and evolve fully-automated strategies, alpha generation processes, live trading systems, and machine learning research and simulation infrastructure used to analyze p..."
"Schonfeld","Quantitative Research / Developer - Intern","Hong Kong, Hong Kong","Asia","https://job-boards.greenhouse.io/schonfeld/jobs/7185553","Career page Greenhouse:schonfeld","Confirmed official posting","career_page=https://www.schonfeld.com/careers/ | company_wrapper=https://www.schonfeld.com/careers/job?gh_jid=7185553 | internship timing not stated in title | The Role We are looking for a hands-on STRAT / forward-deployed engineer to embed with our multi strategy business. The candidate will sit on the trading floor, shipping full-stack tools that power research, risk, and execution across strategies such as index rebalance, delta-1 and long/short equities. The role will be based in our Hong Kong office. What you’ll do Automate PM/analyst processes— alpha signals, portfolio construction, real-time risk, P&L, scenario and stress analytics. Help build out our proprietary research, portfolio construction and risk management platform. Build end-to-end products: data ingestion, micro-service back-ends, and lightweight front-ends for visualization and workflow. Own SDLC: requirements gatheri..."
"Squarepoint Capital","Intern Quant Researcher","London, Paris, New York, Singapore, Hong Kong","Global / Multiple Regions","https://www.squarepoint-capital.com/open-opportunities?id=243853&gh_jid=243853","Greenhouse:squarepointcapital","Confirmed official posting","internship timing not stated in title"
"Squarepoint Capital","Intern Software Developer - Singapore - 2027","Singapore ","Asia","https://www.squarepoint-capital.com/open-opportunities?id=6201998&gh_jid=6201998","Greenhouse:squarepointcapital","Confirmed official posting","internship timing not stated in title; undergrad/BS/MS language found"
"Stevens Capital Management","Developer Internship","Radnor, PA","North America","https://job-boards.greenhouse.io/scm/jobs/721888","Career page Greenhouse:scm","Confirmed official posting","career_page=https://www.scm-lp.com/careers/ | company_wrapper=https://www.scm-lp.com/careers/job?gh_jid=721888 | internship timing not stated in title | SCM is committed to a workplace that values and promotes diversity, inclusion and equal employment opportunity by ensuring that all employees are valued, heard, engaged and involved at work and have full opportunities to collaborate, contribute and grow professionally. We're seeking highly motivated students who possess strong technical skills and the ability to work in a fast-paced collaborative environment. Primary Responsibilities: Develop new software and enhance existing systems. Create tools to process, store and analyze quote, trade and financial data. Work closely with our traders, quantitative research analysts, implementation programmers and other groups to provide software solutions. Requirements: Pursuing an undergraduate or ..."
"Stevens Capital Management","Quantitative Research Analyst Internship","Radnor, PA","North America","https://job-boards.greenhouse.io/scm/jobs/721895","Career page Greenhouse:scm","Confirmed official posting","career_page=https://www.scm-lp.com/careers/ | company_wrapper=https://www.scm-lp.com/careers/job?gh_jid=721895 | internship timing not stated in title | SCM is committed to a workplace that values and promotes diversity, inclusion and equal employment opportunity by ensuring that all employees are valued, heard, engaged and involved at work and have full opportunities to collaborate, contribute and grow professionally. We're seeking exceptionally motivated students with a strong interest in the financial markets to contribute to our empirical research process. The range of research ideas to investigate is open-ended and will depend on a candidate's background and strengths. Opportunities, including full-time summer internships and part-time work throughout the school year, are available for qualified students at each of the undergraduate, masters and PhD levels. Primary Responsibilities:..."
"Susquehanna International Group","Credit Analyst Internship: Summer 2027","Bala Cynwyd (Philadelphia Area), Pennsylvania","North America","https://careers.sig.com/jobs/10794?lang=en-us","Official SIG jobs API","Confirmed official posting","posted=2026-04-10T14:09:00+0000 | June 2027 Start | internship timing: Summer 2027; graduation eligibility mentions: 2028 | Overview As a Summer Analyst on Susquehanna's Credit Research team, you will be partnered with our senior analysts and traders to assist in identifying investment opportunities in the credit and bond markets. You will learn to perform in-depth company analysis and provide opinions on how a company’s credit profile might change with new information. Through collaboration with our Credit, Equity, and Macro Analysts, and Fixed Income, ETF, and Derivatives Traders, you will gain experience in the financial markets by tracking company news and events and assisting with valuation work. Our ten-week summer internship program introduces you to our unique approach to research through practical experience on a credit-focused team and through education in a classroom setting. ..."
"Susquehanna International Group","Electricity + Natural Gas Analyst Internship: Summer 2027","Bala Cynwyd (Philadelphia Area), Pennsylvania","North America","https://careers.sig.com/jobs/10945?lang=en-us","Official SIG jobs API","Confirmed official posting","posted=2026-06-04T19:53:00+0000 | June 2027 Start | internship timing: Summer 2027 | Overview Susquehanna’s energy and power trading is informed by a strong fundamental understanding of weather prediction as well as supply and demand characteristics. As an Electricity Strategist Intern on Susquehanna's Energy Research team, you will be partnered with our senior strategists and traders to identify information and datasets to improve Susquehanna’s modeling and understanding the United States power grid. Are you interested in our Summer 2027 Electricity + Natural Gas Analyst Internship? Apply here, and we will reach out in late July when recruiting begins. What we're looking for Intention to graduate with a bachelor’s or master’s degree within one year of the internship program in Electrical Engineering or a similar major Creative problem solving and intellectual curiosity about electricity..."
"Susquehanna International Group","Equity Analyst Internship: Summer 2027","Chicago, Illinois","North America","https://careers.sig.com/jobs/11216?lang=en-us","Official SIG jobs API","Confirmed official posting","posted=2026-07-23T14:41:00+0000 | June 2027 Start | internship timing: Summer 2027; graduation eligibility mentions: 2028 | Overview As a Summer Analyst on Susquehanna's Equity Research team, you will be partnered with our senior analysts and traders to assist in identifying investment opportunities in the equity and options markets. You will learn to perform in-depth company analysis around future catalyst events and provide real-time opinions on breaking news throughout the trading day. You will gain experience in the financial markets by tracking company news and events, assisting with valuation work, and completing event-driven projects. Our ten-week summer internship program introduces you to our unique approach to research through practical experience on a sector-focused team and education in a classroom setting. What we're looking for Intention to graduate with a bachelor’s or mas..."
"Susquehanna International Group","Equity Analyst Internship: Summer 2027","Bala Cynwyd (Philadelphia Area), Pennsylvania","North America","https://careers.sig.com/jobs/10723?lang=en-us","Official SIG jobs API","Confirmed official posting","posted=2026-03-26T00:31:00+0000 | June 2027 Start | internship timing: Summer 2027; graduation eligibility mentions: 2028 | Overview As a Summer Analyst on Susquehanna's Equity Research team, you will be partnered with our senior analysts and traders to assist in identifying investment opportunities in the equity and options markets. You will learn to perform in-depth company analysis around future catalyst events and provide real-time opinions on breaking news throughout the trading day. You will gain experience in the financial markets by tracking company news and events, assisting with valuation work, and completing event-driven projects. Our ten-week summer internship program introduces you to our unique approach to research through practical experience on a sector-focused team and education in a classroom setting. What we're looking for Intention to graduate with a bachelor’s or mas..."
"Susquehanna International Group","Equity Analyst Internship: Summer 2027","New York, New York","North America","https://careers.sig.com/jobs/10573?lang=en-us","Official SIG jobs API","Confirmed official posting","posted=2026-03-23T17:53:00+0000 | June 2027 Start | internship timing: Summer 2027; graduation eligibility mentions: 2028 | Overview As a Summer Analyst on Susquehanna's Equity Research team, you will be partnered with our senior analysts and traders to assist in identifying investment opportunities in the equity and options markets. You will learn to perform in-depth company analysis around future catalyst events and provide real-time opinions on breaking news throughout the trading day. You will gain experience in the financial markets by tracking company news and events, assisting with valuation work, and completing event-driven projects. Our ten-week summer internship program introduces you to our unique approach to research through practical experience on a sector-focused team and education in a classroom setting. What we're looking for Intention to graduate with a bachelor’s or mas..."
"Susquehanna International Group","Equity Research Analyst Internship: Summer 2027","Dublin, Ireland","Europe","https://careers.sig.com/jobs/10876?lang=en-us","Official SIG jobs API","Confirmed official posting","posted=2026-07-17T13:18:00+0000 | June 2027 Start | internship timing: Summer 2027; graduation eligibility mentions: 2027, 2028 | Overview When breaking news changes the game, what trade do you recommend in the next 10 seconds? We rely on our Equity Research analysts to be on the front lines of market information to translate it into trading ideas. As an Equity Research intern, you will be responsible for finding opportunities that other market participants may not be capitalizing on, either by discovering new information or considering existing knowledge from a different perspective. You will be embedded in our buy-side strategy-focused trading desk monitoring your own basket of stocks ranging across various sectors such as Macro, Index, ETF, Equity and more. Whether it’s interpreting an intraday headline, conveying opinions around the dynamics of a sector, or prepping in advance for a ..."
"Susquehanna International Group","Equity Research Internship: Summer 2027","London, United Kingdom","Europe","https://careers.sig.com/jobs/11085?lang=en-us","Official SIG jobs API","Confirmed official posting","posted=2026-07-17T14:10:00+0000 | June 2027 Start | internship timing: Summer 2027; graduation eligibility mentions: 2027, 2028 | Overview When breaking news changes the game, what trade do you recommend in the next 10 seconds? We rely on our Equity Research analysts to be on the front lines of market information to translate it into trading ideas. As an Equity Research intern, you will be responsible for finding opportunities that other market participants may not be capitalizing on, either by discovering new information or considering existing knowledge from a different perspective. You will be embedded in our buy-side strategy-focused trading desk monitoring your own basket of stocks ranging across various sectors such as Macro, Index, ETF, Equity and more. Whether it’s interpreting an intraday headline, conveying opinions around the dynamics of a sector, or prepping in advance for a ..."
"Susquehanna International Group","Growth Equity Portfolio Value Creation Analyst Internship: Summer 2027","Bala Cynwyd (Philadelphia Area), Pennsylvania","North America","https://careers.sig.com/jobs/10716?lang=en-us","Official SIG jobs API","Confirmed official posting","posted=2026-03-31T20:15:00+0000 | June 2027 Start | internship timing: Summer 2027 | Overview As a Growth Equity Portfolio Value Creation (PVC) Summer Analyst, you will work with our value creation team, portfolio companies, and the Susquehanna investment team to accelerate growth and increase efficiency. The role offers an opportunity to work with high-growth technology, franchise, and services companies (with $5-100M+ in revenue) on a wide range of strategic topics. You will quickly gain valuable experience interacting directly with portfolio company leadership on go-to-market, pricing, AI, and other strategic projects. Exceptional summer analysts will be considered for full-time opportunities at SGE, contingent on graduation. In this role you will: Own and lead specific value-added projects with portfolio company executives alongside members of the value creation team Support with bra..."
"Susquehanna International Group","Macro Analyst Internship: Summer 2027","Bala Cynwyd (Philadelphia Area), Pennsylvania","North America","https://careers.sig.com/jobs/10724?lang=en-us","Official SIG jobs API","Confirmed official posting","posted=2026-03-23T17:54:00+0000 | June 2027 Start | internship timing: Summer 2027; graduation eligibility mentions: 2028 | Overview As a Summer Analyst on Susquehanna's Macro Research team, you will be partnered with our senior analysts and traders to assist in identifying investment opportunities in the equity, index, and options markets. You will learn to perform in-depth company analysis around future catalyst events and provide real-time opinions on breaking news throughout the trading day. You will gain experience in the financial markets by tracking company news and events, assisting with valuation work, and completing event-driven projects. Our ten-week summer internship program introduces you to our unique approach to research through practical experience on a global macro-focused team and education in a classroom setting. What we're looking for Intention to graduate with a bach..."
"Susquehanna International Group","Macro Analyst Internship: Summer 2027","New York, New York","North America","https://careers.sig.com/jobs/10725?lang=en-us","Official SIG jobs API","Confirmed official posting","posted=2026-03-23T17:54:00+0000 | June 2027 Start | internship timing: Summer 2027; graduation eligibility mentions: 2028 | Overview As a Summer Analyst on Susquehanna's Macro Research team, you will be partnered with our senior analysts and traders to assist in identifying investment opportunities in the equity, index, and options markets. You will learn to perform in-depth company analysis around future catalyst events and provide real-time opinions on breaking news throughout the trading day. You will gain experience in the financial markets by tracking company news and events, assisting with valuation work, and completing event-driven projects. Our ten-week summer internship program introduces you to our unique approach to research through practical experience on a global macro-focused team and education in a classroom setting. What we're looking for Intention to graduate with a bach..."
"Susquehanna International Group","Quantitative Research Internship - Master's: Summer 2027","Hong Kong, Hong Kong","Asia","https://careers.sig.com/jobs/11121?lang=en-us","Official SIG jobs API","Confirmed official posting","posted=2026-06-30T04:18:00+0000 | June 2027 Start | internship timing: Summer 2027 | Overview As a Quantitative Research Intern at Susquehanna, you will work on projects that model the work of our full-time employees. You will also go through a comprehensive education program and interact with mentors who are at the top of their field, allowing you to build foundational knowledge in quantitative finance. You will have the opportunity to build alphas on an actual trading strategy. Successful intern candidates will participate in a U.S. based internship with full-time placement in our Hong Kong office upon graduation. Visa sponsorship is available for this position. What you can expect Modelling: Apply probability theory, statistical analysis, and machine learning techniques to predict market behavior and generate alphas Execution: Create strategies to execute on modelling ideas under simu..."
"Susquehanna International Group","Quantitative Research Internship – Master's: Summer 2027","New York, New York","North America","https://careers.sig.com/jobs/10820?lang=en-us","Official SIG jobs API","Confirmed official posting","posted=2026-06-29T18:55:00+0000 | June 2027 Start | internship timing: Summer 2027 | Overview As a Quantitative Research Intern at Susquehanna, you will work on projects that model the work of our full-time employees. You will also go through a comprehensive education program and interact with mentors who are at the top of their field, allowing you to build foundational knowledge in quantitative finance. You will have the opportunity to build alphas on an actual trading strategy. What you can expect Modelling. Apply probability theory, statistical analysis, and machine learning techniques to predict market behavior and generate alphas Execution. Create strategies to execute on modelling ideas under simulated competition Evaluation. Backtest ideas using historical market data and revise strategies Breadth. Explore all aspects of quant work and different areas of Susquehanna’s business Edu..."
"Susquehanna International Group","Quantitative Research Internship – Master's: Summer 2027","Bala Cynwyd (Philadelphia Area), Pennsylvania","North America","https://careers.sig.com/jobs/10819?lang=en-us","Official SIG jobs API","Confirmed official posting","posted=2026-04-21T18:07:00+0000 | June 2027 Start | internship timing: Summer 2027 | Overview As a Quantitative Research Intern at Susquehanna, you will work on projects that model the work of our full-time employees. You will also go through a comprehensive education program and interact with mentors who are at the top of their field, allowing you to build foundational knowledge in quantitative finance. You will have the opportunity to build alphas on an actual trading strategy. What you can expect Modelling. Apply probability theory, statistical analysis, and machine learning techniques to predict market behavior and generate alphas Execution. Create strategies to execute on modelling ideas under simulated competition Evaluation. Backtest ideas using historical market data and revise strategies Breadth. Explore all aspects of quant work and different areas of Susquehanna’s business Edu..."
"Susquehanna International Group","Quantitative Research Internship: Summer 2027","London, United Kingdom","Europe","https://careers.sig.com/jobs/11007?lang=en-us","Official SIG jobs API","Confirmed official posting","posted=2026-07-15T10:38:00+0000 | June 2027 Start | internship timing: Summer 2027; graduation eligibility mentions: 2027, 2028 | Overview At Susquehanna, quantitative researchers drive innovation from the centre of our trading floor. Leveraging expertise in probability, statistics, numerical analysis, stochastic optimisation, and machine learning, they play a pivotal role in developing and refining our trading strategies. We are looking for PhD and research master’s students in their penultimate year of study to join our 10-week quantitative research summer internship. Run by a team of dedicated senior traders and quantitative researchers, our education programme is widely recognised as being the best in the industry. Don’t worry if you don’t come from a finance background – we will teach you everything you need to succeed. A core strength of our internship is that our education is comp..."
"Susquehanna International Group","Quantitative Research Internship: Summer 2027","Dublin, Ireland","Europe","https://careers.sig.com/jobs/10843?lang=en-us","Official SIG jobs API","Confirmed official posting","posted=2026-07-15T10:29:00+0000 | June 2027 Start | internship timing: Summer 2027; graduation eligibility mentions: 2027, 2028 | Overview At Susquehanna, quantitative researchers drive innovation from the centre of our trading floor. Leveraging expertise in probability, statistics, numerical analysis, stochastic optimisation, and machine learning, they play a pivotal role in developing and refining our trading strategies. We are looking for PhD and research master’s students in their penultimate year of study to join our 10-week quantitative research summer internship. Run by a team of dedicated senior traders and quantitative researchers, our education programme is widely recognised as being the best in the industry. Don’t worry if you don’t come from a finance background – we will teach you everything you need to succeed. A core strength of our internship is that our education is comp..."
